1.716999999999999886e+02,5.976000000000000227e+02,7.642999999999999545e+02,9.495000000000000000e+02,6.673999999999999773e+02
1.615000000000000000e+02,4.131999999999999886e+02,7.638999999999999773e+02,5.715000000000000000e+02,7.610000000000000000e+02
1.940000000000000000e+02,5.203999999999999773e+02,8.572999999999999545e+02,7.608999999999999773e+02,6.677999999999999545e+02
1.810999999999999943e+02,3.538000000000000114e+02,6.023999999999999773e+02,9.423999999999999773e+02,5.678999999999999773e+02
2.020999999999999943e+02,4.831000000000000227e+02,6.728999999999999773e+02,6.673999999999999773e+02,6.637000000000000455e+02
1.865000000000000000e+02,2.756000000000000227e+02,8.511000000000000227e+02,8.507999999999999545e+02,5.703999999999999773e+02
2.146999999999999886e+02,3.163000000000000114e+02,8.270000000000000000e+02,9.431000000000000227e+02,4.790000000000000000e+02
2.293000000000000114e+02,2.350999999999999943e+02,8.427000000000000455e+02,7.573999999999999773e+02,6.620000000000000000e+02
2.618999999999999773e+02,3.731999999999999886e+02,9.376000000000000227e+02,8.510000000000000000e+02,7.567000000000000455e+02
2.165999999999999943e+02,2.656999999999999886e+02,6.861000000000000227e+02,9.352999999999999545e+02,5.698999999999999773e+02
4.118999999999999773e+02,2.961999999999999886e+02,8.272000000000000455e+02,9.390000000000000000e+02,6.615000000000000000e+02
