0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.199999999999988631e+00,1.816000000000000227e+02,-3.369999999999993179e+01,3.678000000000000682e+02,-9.670000000000004547e+01
-2.750000000000000000e+01,7.620000000000004547e+01,-1.330000000000000000e+02,1.770000000000000000e+02,-4.399999999999977263e+00
-1.469999999999998863e+01,2.360000000000000000e+02,1.976000000000000227e+02,-3.399999999999977263e+00,8.460000000000002274e+01
-3.439999999999997726e+01,1.085000000000000000e+02,1.750000000000000000e+01,2.606000000000000227e+02,-5.200000000000045475e+00
-2.330000000000001137e+01,3.161000000000000227e+02,-1.015000000000000000e+02,7.610000000000002274e+01,6.050000000000000000e+01
-5.219999999999998863e+01,2.686999999999999886e+02,-3.639999999999997726e+01,-3.600000000000022737e+00,1.712999999999999545e+02
-7.050000000000000000e+01,3.506000000000000227e+02,-7.970000000000004547e+01,9.640000000000009095e+01,-6.700000000000045475e+00
-1.008999999999999773e+02,2.101000000000000227e+02,-2.074000000000000909e+02,8.680000000000006821e+01,-1.014000000000000909e+02
-5.719999999999998863e+01,3.165000000000000568e+02,9.319999999999993179e+01,-1.359999999999990905e+01,7.670000000000004547e+01
-2.515999999999999659e+02,2.861000000000000227e+02,-4.530000000000006821e+01,-6.960000000000002274e+01,-2.930000000000006821e+01
