0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.000000000000000000e+00,-2.799999999999997158e+00,-3.409999999999999432e+01,-1.019999999999999574e+01,-3.100000000000001421e+00
-5.200000000000002842e+00,-1.000000000000000000e+00,-4.000000000000000000e+01,-1.160000000000000142e+01,-4.000000000000000000e+00
-5.300000000000004263e+00,-7.799999999999997158e+00,3.570000000000000284e+01,-1.050000000000000000e+01,-1.489999999999999858e+01
-4.000000000000000000e+00,-6.000000000000000000e+00,-7.389999999999999147e+01,-2.150000000000000000e+01,-8.899999999999998579e+00
-8.500000000000000000e+00,-5.899999999999998579e+00,-1.470000000000000284e+01,-2.260000000000000142e+01,-3.650000000000000000e+01
-9.200000000000002842e+00,-1.260000000000000142e+01,2.630000000000000426e+01,-1.000000000000000000e+01,-1.710000000000000142e+01
-1.290000000000000568e+01,-1.189999999999999858e+01,-1.299999999999997158e+00,-9.569999999999998863e+01,-1.210000000000000142e+01
-1.070000000000000284e+01,-1.429999999999999716e+01,-3.409999999999999432e+01,-1.169999999999999574e+01,-1.210000000000000142e+01
-1.230000000000000426e+01,-1.539999999999999858e+01,1.500000000000000000e+01,-2.779999999999999716e+01,-2.079999999999999716e+01
-1.140000000000000568e+01,-1.529999999999999716e+01,1.760000000000000142e+01,-8.009999999999999432e+01,-3.520000000000000284e+01
