2.165000000000000000e+02,5.736000000000000227e+02,8.087999999999999545e+02,5.450000000000000000e+02,7.183999999999999773e+02
2.231999999999999886e+02,4.716000000000000227e+02,8.952000000000000455e+02,8.067999999999999545e+02,8.062000000000000455e+02
2.140999999999999943e+02,6.565000000000000000e+02,8.017000000000000455e+02,8.057999999999999545e+02,6.301000000000000227e+02
2.050000000000000000e+02,4.851999999999999886e+02,8.022999999999999545e+02,7.143999999999999773e+02,7.143999999999999773e+02
2.266999999999999886e+02,4.021999999999999886e+02,8.018999999999999773e+02,7.147000000000000455e+02,4.533999999999999773e+02
2.095000000000000000e+02,3.310000000000000000e+02,8.057999999999999545e+02,5.388999999999999773e+02,6.278999999999999773e+02
2.210999999999999943e+02,3.568999999999999773e+02,8.840000000000000000e+02,7.976000000000000227e+02,7.090000000000000000e+02
2.350999999999999943e+02,2.898999999999999773e+02,6.817999999999999545e+02,7.072000000000000455e+02,6.223999999999999773e+02
2.531999999999999886e+02,2.643999999999999773e+02,8.483999999999999773e+02,7.115000000000000000e+02,5.357999999999999545e+02
2.755000000000000000e+02,2.490000000000000000e+02,6.413999999999999773e+02,7.160000000000000000e+02,5.347999999999999545e+02
4.966000000000000227e+02,3.290000000000000000e+02,7.743999999999999773e+02,7.902999999999999545e+02,5.296000000000000227e+02
