1.834802441681392438e+01,2.402378821085467564e+02,2.643924355952719338e+02,4.384912769941951751e+02,3.557398487659205557e+02
2.447365930955156443e+01,1.217301934607844061e+02,1.000799680255744306e+01,2.665726167482324058e+02,2.678722830006867071e+02
1.995219286193875874e+01,2.079005771997759666e+02,2.614391133705896095e+02,2.640271955689412948e+02,4.060614362384096125e+02
2.245885126180766989e+01,2.168357904037061701e+02,2.609011498633150836e+02,3.521085628041442419e+02,3.554850770426235158e+02
3.007341018241861974e+01,1.736011520699099719e+02,2.597912431164684222e+02,3.539192139457817348e+02,4.420188231286084033e+02
2.706011825546961802e+01,1.009366137731992694e+02,2.657234652792259340e+02,4.290236473669021393e+02,4.060890173348695953e+02
2.484934606785458300e+01,1.088232052459400734e+02,9.969954864491613833e+00,2.582336926119440363e+02,3.521022578740443123e+02
2.461889518235942020e+01,6.668650538152378715e+01,3.448341050418302416e+02,3.468953156212980957e+02,4.018739105739510364e+02
3.496798535803856822e+01,4.953624935337757762e+01,8.687715464953947730e+01,3.428586443419503667e+02,4.287492973755175854e+02
3.639024594585752226e+01,6.355470084895372906e+01,3.208062343533865715e+02,3.163624503635031715e+02,4.218022759540303923e+02
1.868080298060016560e+02,7.628630283347069962e+01,1.984072579317601424e+02,2.491778681986022264e+02,4.162583812970016197e+02
