1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,2.785000000000000000e+02,1.799000000000000057e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,6.473999999999999773e+02,2.280999999999999943e+02,3.533999999999999773e+02,6.386000000000000227e+02,6.262000000000000455e+02,6.048000000000000682e+02,5.758999999999999773e+02
1.000000000000000000e+03,1.000000000000000000e+03,2.696999999999999886e+02,2.600000000000000000e+02,6.421000000000000227e+02,6.372000000000000455e+02,6.032000000000000455e+02,5.788999999999999773e+02,5.984000000000000909e+02,4.900000000000000000e+02
1.000000000000000000e+03,4.166000000000000227e+02,2.536999999999999886e+02,6.038000000000000682e+02,6.346000000000000227e+02,6.276000000000000227e+02,5.610000000000000000e+02,5.770000000000000000e+02,5.742000000000000455e+02,5.517999999999999545e+02
8.462000000000000455e+02,2.770000000000000000e+02,2.883999999999999773e+02,6.433999999999999773e+02,6.423999999999999773e+02,6.261000000000000227e+02,6.006000000000000227e+02,5.129000000000000909e+02,5.546000000000000227e+02,5.308999999999999773e+02
6.777999999999999545e+02,2.741000000000000227e+02,4.126999999999999886e+02,6.497999999999999545e+02,6.127999999999999545e+02,5.599000000000000909e+02,5.370000000000000000e+02,5.336000000000000227e+02,5.522999999999999545e+02,5.512999999999999545e+02
4.253999999999999773e+02,2.885000000000000000e+02,4.290000000000000000e+02,6.482999999999999545e+02,6.141000000000000227e+02,6.031000000000000227e+02,5.125000000000000000e+02,5.530000000000000000e+02,5.312999999999999545e+02,5.922000000000000455e+02
4.053999999999999773e+02,2.866000000000000227e+02,5.265000000000000000e+02,6.400000000000000000e+02,6.285000000000000000e+02,5.612999999999999545e+02,5.545000000000000000e+02,5.557000000000000455e+02,5.310999999999999091e+02,5.067000000000000455e+02
3.886000000000000227e+02,2.931999999999999886e+02,5.568000000000000682e+02,6.472999999999999545e+02,5.865000000000000000e+02,5.838999999999999773e+02,4.921000000000000227e+02,5.541000000000000227e+02,5.935999999999999091e+02,5.522000000000000455e+02
4.023999999999999773e+02,2.998999999999999773e+02,5.217999999999999545e+02,6.422999999999999545e+02,5.871999999999999318e+02,5.170999999999999091e+02,5.767999999999999545e+02,5.556000000000000227e+02,5.280999999999999091e+02,5.286000000000000227e+02
