1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,3.348000000000000114e+02,2.411999999999999886e+02
1.000000000000000000e+03,1.000000000000000000e+03,6.788999999999999773e+02,2.825000000000000000e+02,4.508000000000000114e+02,6.373999999999999773e+02,6.345000000000000000e+02,6.241000000000000227e+02,6.040000000000000000e+02
1.000000000000000000e+03,3.416000000000000227e+02,3.165999999999999659e+02,6.410000000000000000e+02,6.317000000000000455e+02,6.288999999999999773e+02,6.257999999999999545e+02,6.011000000000000227e+02,5.531000000000000227e+02
4.395000000000000000e+02,3.202999999999999545e+02,6.226000000000000227e+02,6.370000000000000000e+02,6.317999999999999545e+02,6.280000000000000000e+02,5.770000000000000000e+02,5.537999999999999545e+02,5.502999999999999545e+02
3.545000000000000000e+02,3.571999999999999886e+02,6.418999999999999773e+02,6.155000000000000000e+02,5.938999999999999773e+02,5.426000000000000227e+02,5.582000000000000455e+02,6.030000000000000000e+02,5.748999999999999773e+02
3.568999999999999773e+02,4.073000000000000114e+02,6.460000000000000000e+02,6.103000000000000682e+02,6.077999999999999545e+02,5.792999999999999545e+02,5.572000000000000455e+02,5.527999999999999545e+02,5.718999999999999773e+02
3.446000000000000227e+02,5.211000000000000227e+02,6.402000000000000455e+02,5.796000000000000227e+02,5.846000000000000227e+02,5.350000000000000000e+02,5.605000000000000000e+02,5.521000000000000227e+02,5.961000000000000227e+02
3.695000000000000000e+02,5.686000000000000227e+02,6.482000000000000455e+02,6.120000000000000000e+02,5.222000000000000455e+02,5.776000000000000227e+02,5.317000000000000455e+02,5.322999999999999545e+02,5.312000000000000455e+02
3.618999999999999773e+02,6.276000000000000227e+02,6.268999999999999773e+02,6.368999999999999773e+02,5.606000000000000227e+02,5.568999999999999773e+02,5.604000000000000909e+02,5.518999999999999773e+02,4.875000000000000000e+02
3.766000000000000227e+02,6.170000000000000000e+02,6.215000000000000000e+02,6.105000000000000000e+02,5.812999999999999545e+02,5.747000000000000455e+02,5.540999999999999091e+02,5.339000000000000909e+02,4.451999999999999886e+02
