6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,2.073000000000000114e+02,1.871999999999999886e+02
6.000000000000000000e+02,6.000000000000000000e+02,3.670000000000000000e+02,2.111999999999999886e+02,4.026999999999999886e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,5.406000000000000227e+02
6.000000000000000000e+02,2.264000000000000057e+02,2.551999999999999886e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,5.403999999999999773e+02,4.203000000000000114e+02
2.760000000000000000e+02,2.416999999999999886e+02,5.760000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,4.823000000000000114e+02,4.216000000000000227e+02,4.206999999999999886e+02
2.485999999999999943e+02,2.998000000000000114e+02,6.000000000000000000e+02,5.401000000000000227e+02,4.896000000000000227e+02,3.681999999999999886e+02,4.243999999999999773e+02,5.437000000000000455e+02,4.825000000000000000e+02
2.598999999999999773e+02,3.521000000000000227e+02,6.000000000000000000e+02,5.407000000000000455e+02,5.415000000000000000e+02,4.823999999999999773e+02,4.238999999999999773e+02,4.218999999999999773e+02,4.803000000000000114e+02
2.621999999999999886e+02,4.690000000000000000e+02,6.000000000000000000e+02,4.338000000000000114e+02,4.838999999999999773e+02,3.628999999999999773e+02,4.273999999999999773e+02,4.220000000000000000e+02,5.430000000000000000e+02
2.781999999999999886e+02,5.111000000000000227e+02,6.000000000000000000e+02,5.457000000000000455e+02,3.106000000000000227e+02,4.801999999999999886e+02,3.603999999999999773e+02,3.643000000000000114e+02,3.626000000000000227e+02
2.756999999999999886e+02,5.670000000000000000e+02,5.443999999999999773e+02,6.000000000000000000e+02,4.213000000000000114e+02,4.216999999999999886e+02,4.276000000000000227e+02,4.216999999999999886e+02,2.420999999999999943e+02
2.991000000000000227e+02,5.563999999999999773e+02,5.431000000000000227e+02,5.412000000000000455e+02,4.818000000000000114e+02,4.811000000000000227e+02,4.208999999999999773e+02,3.636000000000000227e+02,1.227999999999999972e+02
