0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.883861177388235575e+01,7.132383893201486558e+01,3.284585209733490530e+01,2.430740627874557802e+01,2.456196246231151648e+01,1.688904970683667628e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.362984243870198497e+01,1.176605286406618234e+01,7.626270385975047361e+00,1.807871676862049881e+01,1.280468664200729201e+01,1.080000000000000071e+01,1.772568757481638357e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.074430081485063404e+01,9.790301323248431942e+00,9.463614531456784107e+00,6.957729514719582120e+00,1.088301428833023188e+01,2.333152373935315538e+01,1.830191246837335228e+01,9.224424101265075393e+00
0.000000000000000000e+00,4.514033672891685711e+01,8.558621384311845048e+00,9.917661014573949885e+00,7.632168761236873600e+00,1.362938002992065556e+01,1.071867529128483341e+02,1.086469511767357261e+02,1.186423195997111435e+01,1.521840990379743985e+01
0.000000000000000000e+00,1.233045011343868325e+01,6.337191807101944185e+00,1.090973876864153027e+02,1.235677951571524957e+01,1.682106120314648763e+02,7.180529228406496323e+00,1.120483824068870717e+02,1.117203651981141945e+02,1.477787535473215428e+02
0.000000000000000000e+00,1.093800713110025313e+01,1.114988789181308277e+02,6.106553856308810424e+00,1.493541094178529818e+02,1.503836427275254266e+02,1.504679700135546909e+02,1.491782826017245611e+02,1.123890119184255525e+02,1.814723119376617149e+02
0.000000000000000000e+00,8.392854103342914485e+00,1.222129289396175089e+01,1.121251086955994793e+02,1.733205411946316303e+02,1.137096741706702829e+02,1.833375029828867184e+02,1.519985526246878749e+02,1.863169611173389626e+02,1.137382961011813336e+02
0.000000000000000000e+00,5.273518749374083825e+00,1.129207244043359850e+02,1.139931576893982026e+02,4.024922359499621294e+00,1.508072942532953107e+02,4.473253849269007709e+00,1.532109982997304201e+02,1.906148997324186212e+02,1.935248046117086176e+02
3.222250766157097246e+01,7.244998274671981875e+00,1.493031814798331709e+02,1.130302614347149017e+02,1.739853154723122088e+02,1.867791476584042982e+02,1.763060123762091109e+02,1.747975972374906632e+02,1.530290495298196447e+02,1.763145201054070697e+02
1.229634091915151828e+01,5.568662316930341305e+00,1.139519635635999038e+02,1.869649432380305996e+02,1.754881477479319472e+02,1.880671422657344465e+02,1.915057440391801720e+02,1.937240563275505849e+02,1.762865848554563115e+02,1.936131193901900929e+02
