1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
2.653000000000000114e+02,3.321999999999999886e+02,4.070000000000000000e+02,7.077999999999999545e+02,9.663999999999999773e+02,9.632000000000000455e+02,9.835000000000000000e+02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
2.488000000000000114e+02,2.477999999999999829e+02,2.440000000000000000e+02,2.913999999999999773e+02,3.041999999999999886e+02,5.020000000000000000e+02,5.882999999999999545e+02,7.777999999999999545e+02,8.650000000000000000e+02,7.882999999999999545e+02,9.682999999999999545e+02
2.866999999999999886e+02,2.893999999999999773e+02,2.611000000000000227e+02,2.696999999999999886e+02,2.896000000000000227e+02,3.151000000000000227e+02,2.802000000000000455e+02,4.212000000000000455e+02,4.518999999999999773e+02,6.440000000000000000e+02,8.587000000000000455e+02
3.735000000000000000e+02,3.496999999999999886e+02,2.598000000000000114e+02,2.745000000000000000e+02,2.906000000000000227e+02,3.133999999999999773e+02,3.370000000000000000e+02,4.038999999999999773e+02,4.629000000000000341e+02,5.911000000000000227e+02,7.082000000000000455e+02
3.938000000000000114e+02,4.371999999999999886e+02,3.041000000000000227e+02,3.321999999999999886e+02,2.753000000000000114e+02,2.653999999999999773e+02,2.813999999999999773e+02,3.610000000000000000e+02,4.186999999999999886e+02,5.912000000000000455e+02,5.602999999999999545e+02
5.175000000000000000e+02,3.975000000000000000e+02,3.396000000000000227e+02,2.973999999999999773e+02,3.031000000000000227e+02,3.022999999999999545e+02,3.315000000000000000e+02,3.332999999999999545e+02,4.298999999999999773e+02,4.046000000000000227e+02,5.718999999999999773e+02
5.300000000000000000e+02,4.166000000000000227e+02,3.770000000000000000e+02,3.627999999999999545e+02,3.160000000000000000e+02,2.885000000000000000e+02,3.266000000000000227e+02,3.643000000000000114e+02,4.865999999999999659e+02,5.787999999999999545e+02,5.172000000000000455e+02
5.861000000000000227e+02,4.316999999999999886e+02,3.555000000000000000e+02,3.383000000000000114e+02,3.462999999999999545e+02,2.931999999999999886e+02,3.303000000000000114e+02,3.925000000000000000e+02,4.441000000000000227e+02,4.694000000000000341e+02,6.620000000000000000e+02
