1.331999999999999886e+02,1.182999999999999972e+02,1.360999999999999943e+02,1.440999999999999943e+02,1.483000000000000114e+02,1.455000000000000000e+02,1.361999999999999886e+02,1.519000000000000057e+02,1.390999999999999943e+02,1.418000000000000114e+02
5.870000000000000284e+01,7.229999999999999716e+01,7.909999999999999432e+01,8.020000000000000284e+01,7.520000000000000284e+01,7.540000000000000568e+01,8.120000000000000284e+01,7.770000000000000284e+01,7.370000000000000284e+01,7.800000000000000000e+01
4.110000000000000142e+01,8.270000000000000284e+01,5.939999999999999858e+01,4.970000000000000284e+01,5.839999999999999858e+01,5.550000000000000000e+01,5.529999999999999716e+01,4.920000000000000284e+01,5.639999999999999858e+01,5.489999999999999858e+01
7.540000000000000568e+01,1.381999999999999886e+02,7.250000000000000000e+01,3.920000000000000284e+01,1.072999999999999972e+02,4.139999999999999858e+01,7.440000000000000568e+01,4.070000000000000284e+01,4.739999999999999858e+01,7.729999999999999716e+01
5.829999999999999716e+01,2.880000000000000071e+01,1.002999999999999972e+02,3.350000000000000000e+01,1.400000000000000000e+02,1.796999999999999886e+02,1.067999999999999972e+02,6.629999999999999716e+01,1.439000000000000057e+02,3.110000000000000142e+01
9.609999999999999432e+01,2.114000000000000057e+02,9.909999999999999432e+01,9.990000000000000568e+01,5.920000000000000284e+01,1.363000000000000114e+02,9.850000000000000000e+01,9.909999999999999432e+01,1.395999999999999943e+02,2.760000000000000142e+01
1.301999999999999886e+02,1.695000000000000000e+02,1.740000000000000000e+02,1.340999999999999943e+02,1.756999999999999886e+02,1.735000000000000000e+02,1.729000000000000057e+02,6.010000000000000142e+01,5.970000000000000284e+01,1.735000000000000000e+02
1.680999999999999943e+02,1.663000000000000114e+02,1.701999999999999886e+02,2.088000000000000114e+02,9.429999999999999716e+01,1.810000000000000142e+01,2.090000000000000000e+02,2.086999999999999886e+02,1.715000000000000000e+02,2.109000000000000057e+02
9.720000000000000284e+01,1.280000000000000000e+02,2.056999999999999886e+02,2.856000000000000227e+02,2.458000000000000114e+02,2.075000000000000000e+02,1.689000000000000057e+02,9.200000000000000000e+01,1.700000000000000000e+02,2.086999999999999886e+02
8.959999999999999432e+01,1.267000000000000028e+02,1.668000000000000114e+02,2.071999999999999886e+02,2.483000000000000114e+02,2.065000000000000000e+02,1.695999999999999943e+02,1.686999999999999886e+02,1.680999999999999943e+02,2.455999999999999943e+02
