2.151301931389454936e+01,2.059223154492975283e+01,1.309389170567711602e+01,1.265740889755877241e+01,1.884383188207748816e+01,1.669401090211696115e+01,9.455157322858250168e+00,1.533003587732266126e+01,7.712976079309464161e+00
1.057780695607553767e+01,1.862364089000859124e+01,1.657980699525781532e+01,1.978383178254404839e+01,2.144411341137702465e+01,2.457254565567027527e+01,1.797804216259379118e+01,1.789664773079025650e+01,2.172648153751545408e+01
1.745307995741725549e+01,2.102403386603056390e+01,1.315142577821887748e+01,2.182223636568901171e+01,2.087199080107118121e+01,2.175867643033463494e+01,2.004594722132132034e+01,2.079422996891204889e+01,1.860134403746137721e+01
2.937498936170020158e+01,9.491575211733824347e+00,2.053387445174436721e+01,1.373353559721603645e+01,1.971192532453387969e+01,1.327403480483609322e+01,1.771129583062741020e+01,1.774823934929884928e+01,1.689260193102294139e+01
1.788882332631187566e+01,1.732079674841778427e+01,8.921883209278185234e+00,1.862364089000859124e+01,1.510794492973812808e+01,1.580537883127133369e+01,1.338245119550226470e+01,1.892722906291356821e+01,2.068550216939390651e+01
1.770875489694292426e+01,2.477599644817539826e+01,2.009079391164022610e+01,1.639024099883830132e+01,1.678958010195609418e+01,9.165696918401785354e+00,1.698263819316657219e+01,1.547417202954652460e+01,1.792093747547822957e+01
1.455369368923229700e+01,1.805020775503706076e+01,5.070552238168935588e+01,2.447222915878322880e+01,2.323790007724450035e+01,1.531306631605832180e+01,1.289340916902895628e+01,1.854427135263070880e+01,1.344023809312915496e+01
1.870401026518110044e+01,2.256191481235579843e+01,2.401853450983219673e+01,1.253834119810112568e+01,1.567035417595913849e+01,7.082372483850309486e+00,1.118436408563312057e+01,1.026645021416847925e+01,1.013163362938080247e+01
2.494173209702966787e+01,2.001399510342700339e+01,2.111018711428205208e+01,2.006215342379775279e+01,1.861182419861094672e+01,1.218359552841442728e+01,9.197825830053535157e+00,7.756287771866126945e+00,1.126987133910587424e+01
2.314843407230821626e+01,1.904310898986822309e+01,1.163615056623108579e+01,9.771898484941399232e+00,1.194822162499507634e+01,1.100045453606349888e+01,1.335851788186099576e+01,1.227558552574988227e+01,1.568088007734259826e+01
2.387655754081814763e+01,2.686559137633117444e+01,1.709502851708647952e+01,1.115168148756051814e+01,1.009158064923429166e+01,1.203702621082134350e+01,8.764131445842194168e+00,9.431860898041277252e+00,1.298653148458047646e+01
