7.720000000000000284e+01,7.479999999999999716e+01,8.379999999999999716e+01
5.800000000000000000e+01,5.620000000000000284e+01,5.550000000000000000e+01
7.879999999999999716e+01,4.879999999999999716e+01,4.410000000000000142e+01
6.620000000000000284e+01,1.110000000000000000e+02,3.239999999999999858e+01
1.350999999999999943e+02,6.929999999999999716e+01,6.679999999999999716e+01
2.080000000000000000e+02,1.749000000000000057e+02,6.200000000000000000e+01
9.670000000000000284e+01,1.341999999999999886e+02,2.100999999999999943e+02
9.359999999999999432e+01,1.710999999999999943e+02,2.853000000000000114e+02
1.681999999999999886e+02,9.240000000000000568e+01,9.290000000000000568e+01
