5.670000000000000000e+02,5.517000000000000455e+02,4.373999999999999773e+02,4.416999999999999886e+02,4.746000000000000227e+02,4.686999999999999886e+02,4.215000000000000000e+02,4.798000000000000114e+02,4.503000000000000114e+02
5.330000000000000000e+02,5.120000000000000000e+02,5.312000000000000455e+02,4.663999999999999773e+02,4.443000000000000114e+02,4.753999999999999773e+02,4.206999999999999886e+02,4.128999999999999773e+02,4.481999999999999886e+02
5.157999999999999545e+02,4.648999999999999773e+02,4.621999999999999886e+02,4.976000000000000227e+02,4.743000000000000114e+02,4.266000000000000227e+02,4.138999999999999773e+02,3.873000000000000114e+02,4.126000000000000227e+02
5.565000000000000000e+02,4.961999999999999886e+02,4.521000000000000227e+02,4.426000000000000227e+02,5.170000000000000000e+02,3.830000000000000000e+02,4.388999999999999773e+02,4.146000000000000227e+02,4.700000000000000000e+02
5.477000000000000455e+02,4.540000000000000000e+02,5.340000000000000000e+02,4.658000000000000114e+02,3.835000000000000000e+02,4.518000000000000114e+02,4.831999999999999886e+02,3.831999999999999886e+02,3.976000000000000227e+02
4.930000000000000000e+02,4.471999999999999886e+02,4.916000000000000227e+02,4.001999999999999886e+02,4.306000000000000227e+02,3.771000000000000227e+02,4.213999999999999773e+02,3.723000000000000114e+02,4.518000000000000114e+02
5.736000000000000227e+02,4.403000000000000114e+02,4.341999999999999886e+02,3.086999999999999886e+02,3.331000000000000227e+02,3.061000000000000227e+02,3.433000000000000114e+02,2.973000000000000114e+02,3.216999999999999886e+02
5.327999999999999545e+02,3.688000000000000114e+02,3.476000000000000227e+02,2.898000000000000114e+02,3.255000000000000000e+02,2.860000000000000000e+02,3.038999999999999773e+02,2.638000000000000114e+02,3.728999999999999773e+02
5.096000000000000227e+02,2.630000000000000000e+02,3.406000000000000227e+02,2.474000000000000057e+02,3.376999999999999886e+02,2.643000000000000114e+02,2.996000000000000227e+02,2.666000000000000227e+02,4.208000000000000114e+02
5.545000000000000000e+02,3.098000000000000114e+02,3.496999999999999886e+02,2.530999999999999943e+02,2.866000000000000227e+02,2.631000000000000227e+02,2.755000000000000000e+02,3.631999999999999886e+02,4.878999999999999773e+02
