6.447000000000000455e+02,5.756999999999999318e+02,6.235000000000000000e+02,6.195000000000000000e+02,7.097000000000000455e+02,7.450000000000000000e+02,5.858999999999999773e+02,6.408999999999999773e+02,7.513000000000000682e+02
4.325999999999999659e+02,5.192999999999999545e+02,4.523999999999999773e+02,3.640000000000000000e+02,4.075000000000000000e+02,3.586999999999999886e+02,3.465000000000000000e+02,3.133000000000000114e+02,2.683999999999999773e+02
5.707999999999999545e+02,4.280000000000000000e+02,4.909000000000000341e+02,3.933000000000000114e+02,3.567000000000000455e+02,3.558999999999999773e+02,3.937999999999999545e+02,3.185000000000000000e+02,3.236999999999999886e+02
4.787000000000000455e+02,4.250999999999999659e+02,3.283999999999999773e+02,3.291999999999999886e+02,3.030000000000000000e+02,2.743999999999999773e+02,2.813999999999999773e+02,2.775000000000000000e+02,2.856000000000000227e+02
5.176000000000000227e+02,4.323000000000000114e+02,4.403999999999999773e+02,3.633999999999999773e+02,3.345000000000000000e+02,3.298999999999999773e+02,3.890000000000000000e+02,3.443999999999999773e+02,3.000000000000000000e+02
4.178000000000000114e+02,3.636000000000000227e+02,3.322999999999999545e+02,3.262999999999999545e+02,2.710000000000000000e+02,3.148000000000000114e+02,2.860000000000000000e+02,3.286000000000000227e+02,2.931999999999999886e+02
4.206000000000000227e+02,4.339000000000000341e+02,4.263000000000000114e+02,3.632000000000000455e+02,4.123999999999999773e+02,3.981000000000000227e+02,3.797000000000000455e+02,4.383999999999999773e+02,3.941000000000000227e+02
3.657999999999999545e+02,3.441000000000000227e+02,4.012000000000000455e+02,3.781000000000000227e+02,3.423999999999999773e+02,3.085000000000000000e+02,4.017000000000000455e+02,3.755000000000000000e+02,3.410000000000000000e+02
4.367000000000000455e+02,3.516000000000000227e+02,3.922000000000000455e+02,3.951000000000000227e+02,5.050000000000000000e+02,4.563999999999999773e+02,4.721000000000000227e+02,7.877000000000000455e+02,7.140999999999999091e+02
4.333000000000000114e+02,3.460000000000000000e+02,3.493000000000000114e+02,4.011000000000000227e+02,4.580000000000000000e+02,4.568000000000000114e+02,4.900000000000000000e+02,7.440000000000000000e+02,7.442000000000000455e+02
4.253999999999999773e+02,3.675999999999999659e+02,4.901000000000000227e+02,6.977000000000000455e+02,8.620000000000000000e+02,9.503000000000000682e+02,9.520999999999999091e+02,9.764000000000000909e+02,1.000000000000000000e+03
