1.991501945768569897e+02,1.601830515379201927e+02,2.426083263204294838e+02,2.532898734651663801e+02,2.475856215534334979e+02,2.631548783511337319e+02,2.482500553877078175e+02,2.179074115306773933e+02,1.843284025862536737e+02
1.257171825964931600e+02,2.123261877395249826e+02,1.715437262041372435e+02,6.575104561906221079e+01,1.558749498797032516e+02,9.430503698106480215e+01,9.667760857613308190e+01,7.909513259360527115e+01,8.248393783034367743e+01
1.568861051846211012e+02,9.890707760317255293e+01,1.899086359279113765e+02,1.125834801380735399e+02,6.965981625011654899e+01,6.174342070212825462e+01,9.646678184743180395e+01,8.298102192670322097e+01,4.620432880153114041e+01
1.737660496184452938e+02,1.129449423391769329e+02,1.118445349581283779e+02,5.439715066067339677e+01,4.886061808859973610e+01,3.405055065634034150e+01,4.083148295127180205e+01,5.067790445549223932e+01,4.456186710630513659e+01
1.849373137038602124e+02,1.113490008935868332e+02,1.003625428135417366e+02,9.411269839931273395e+01,6.952697318307478724e+01,5.659187220794166251e+01,6.576237526123885857e+01,7.672287794393534455e+01,6.155883364717041673e+01
1.239780625756024648e+02,1.203540194592602717e+02,5.981981277135528074e+01,7.026812933329020439e+01,3.185419909525273141e+01,6.273667189132684996e+01,5.854237781299970322e+01,6.321621627399096610e+01,3.912595046768831963e+01
1.221573166044506706e+02,9.453697689264238591e+01,1.280279656949996081e+02,7.986920558012330673e+01,1.217917895426452759e+02,7.993472336850862803e+01,8.730068728251799826e+01,9.508864285496980528e+01,1.064425196996012488e+02
6.733914166367135579e+01,5.757959708091052420e+01,9.358680462543851775e+01,5.454502727105377602e+01,4.761344347975684599e+01,3.362751849304375895e+01,1.049388393303451750e+02,9.580422746413647417e+01,9.665324619483817514e+01
7.675962480366875695e+01,4.924875632947495774e+01,6.464023514808714310e+01,9.949572855153130035e+01,2.034418835933250023e+02,1.203951826278776025e+02,1.634517971758034776e+02,2.514347827966528541e+02,2.682166288655496373e+02
8.422683657837328042e+01,4.983011137856306050e+01,4.345583965360697221e+01,7.026208081177215092e+01,1.304398712050881954e+02,1.613322348447451589e+02,1.929876939081867988e+02,2.425767713529059222e+02,2.076932593995289267e+02
7.645135708409628705e+01,4.035393413286987396e+01,1.184584737365799469e+02,2.089619343325477416e+02,1.643187146979917372e+02,1.528390002584418994e+02,1.478085247879837141e+02,7.182088832644720355e+01,1.298653148458047646e+01
