5.910000000000000000e+02,5.202999999999999545e+02,5.650000000000000000e+02,5.712000000000000455e+02,6.486000000000000227e+02,6.788999999999999773e+02,5.318999999999999773e+02,5.786000000000000227e+02,7.052000000000000455e+02
3.746999999999999886e+02,4.506999999999999886e+02,3.855000000000000000e+02,2.970000000000000000e+02,3.370000000000000000e+02,2.833999999999999773e+02,2.771999999999999886e+02,2.214000000000000057e+02,1.870000000000000000e+02
5.075000000000000000e+02,3.636999999999999886e+02,4.281000000000000227e+02,3.236000000000000227e+02,2.811000000000000227e+02,2.815000000000000000e+02,3.233999999999999773e+02,2.445000000000000000e+02,2.494000000000000057e+02
3.996000000000000227e+02,3.611999999999999886e+02,2.530000000000000000e+02,2.405000000000000000e+02,2.261999999999999886e+02,1.784000000000000057e+02,1.923000000000000114e+02,1.805000000000000000e+02,1.798000000000000114e+02
4.463000000000000114e+02,3.660000000000000000e+02,3.703999999999999773e+02,2.790000000000000000e+02,2.680000000000000000e+02,2.405999999999999943e+02,2.881000000000000227e+02,2.550000000000000000e+02,2.040999999999999943e+02
3.388000000000000114e+02,2.791000000000000227e+02,2.446999999999999886e+02,2.196999999999999886e+02,1.730999999999999943e+02,2.060999999999999943e+02,1.766999999999999886e+02,2.170999999999999943e+02,1.884000000000000057e+02
3.533000000000000114e+02,3.636000000000000227e+02,3.238000000000000114e+02,2.691000000000000227e+02,3.093999999999999773e+02,2.951999999999999886e+02,2.803000000000000114e+02,3.275000000000000000e+02,2.886999999999999886e+02
2.841999999999999886e+02,2.396999999999999886e+02,2.901000000000000227e+02,2.618000000000000114e+02,2.315999999999999943e+02,1.933000000000000114e+02,2.828000000000000114e+02,2.655000000000000000e+02,2.245000000000000000e+02
3.406000000000000227e+02,2.484000000000000057e+02,2.938000000000000114e+02,2.910000000000000000e+02,3.870000000000000000e+02,3.300000000000000000e+02,3.531000000000000227e+02,6.715000000000000000e+02,5.967999999999999545e+02
3.268000000000000114e+02,2.314000000000000057e+02,2.273000000000000114e+02,2.811999999999999886e+02,3.321999999999999886e+02,3.321000000000000227e+02,3.655000000000000000e+02,6.171000000000000227e+02,6.281000000000000227e+02
3.213000000000000114e+02,2.603999999999999773e+02,3.706999999999999886e+02,5.678999999999999773e+02,7.366000000000000227e+02,8.282000000000000455e+02,8.257999999999999545e+02,8.476000000000000227e+02,8.715000000000000000e+02
