2.329721013340438418e+01,1.621234097840284250e+01,1.199166377113701465e+01,1.439938887592108756e+02,1.084002306270609353e+02
4.404554461009649202e+01,1.292323488914443530e+01,1.876938997410411503e+01,1.803514624282265117e+02,1.721873688747232052e+02
4.336461691287033204e+01,2.206445104687628600e+01,1.089578358815922883e+02,1.092368527558351019e+02,1.103175416694915327e+02
3.036264151881387363e+01,3.309622334950017120e+01,2.509262839959178137e+01,1.436473459552942984e+02,1.116644974913691897e+02
5.293165404557088038e+01,3.823990062748594454e+01,1.016305072308507107e+02,1.639039047734983114e+02,1.660615548524100689e+02
3.526315357423383290e+01,3.332581581897133560e+01,2.576121115165201303e+01,1.060922240317357108e+02,1.455142948304392689e+02
4.002799020685400677e+01,3.786502343852436780e+01,4.814654712437850037e+01,1.079953702711370909e+02,1.633175128392543058e+02
2.098690067637429735e+01,3.270000000000000284e+01,2.069999999999999929e+01,1.105515264480776096e+02,1.695339494024721887e+02
6.996434806385320826e+01,3.152776554086889149e+01,3.614415582082392575e+01,2.434666301569888702e+01,1.409597105558889893e+02
6.079975328897313602e+01,7.754972598275250562e+01,4.884925792680990497e+01,1.473622746838552473e+02,1.758852182532687891e+02
7.017699053108503904e+01,6.558422066320525801e+01,2.752834902423318297e+01,1.349931850131702049e+02,1.409049679748730455e+02
