3.008999999999999773e+02,5.777999999999999545e+02,4.910000000000000000e+02,4.881999999999999886e+02,3.148999999999999773e+02
2.721000000000000227e+02,4.401999999999999886e+02,4.893000000000000114e+02,4.258999999999999773e+02,3.083999999999999773e+02
2.941000000000000227e+02,4.155000000000000000e+02,5.933999999999999773e+02,4.313000000000000114e+02,4.320000000000000000e+02
3.283000000000000114e+02,3.131999999999999886e+02,5.412000000000000455e+02,6.000000000000000000e+02,5.433999999999999773e+02
4.120000000000000000e+02,2.670000000000000000e+02,5.155000000000000000e+02,4.888000000000000114e+02,3.856999999999999886e+02
4.981000000000000227e+02,2.746000000000000227e+02,5.267999999999999545e+02,5.465000000000000000e+02,4.266999999999999886e+02
4.781999999999999886e+02,3.013000000000000114e+02,5.031000000000000227e+02,4.276999999999999886e+02,4.303000000000000114e+02
6.000000000000000000e+02,3.231000000000000227e+02,3.721000000000000227e+02,4.278999999999999773e+02,2.550000000000000000e+02
6.000000000000000000e+02,3.501999999999999886e+02,4.728999999999999773e+02,4.083000000000000114e+02,5.473999999999999773e+02
6.000000000000000000e+02,4.483000000000000114e+02,3.820000000000000000e+02,4.430000000000000000e+02,5.416000000000000227e+02
6.000000000000000000e+02,4.941999999999999886e+02,3.846999999999999886e+02,5.180000000000000000e+02,6.000000000000000000e+02
