0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.875000000000000000e+00,1.136666666666666856e+02,-7.583333333333257542e+00,9.666666666666515084e+00,4.291666666666742458e+00
-2.670833333333337123e+01,1.316250000000000000e+02,-3.208333333333257542e+00,7.041666666666515084e+00,-1.033333333333325754e+01
-1.420833333333333712e+02,2.057500000000000000e+02,-1.258333333333325754e+01,-1.041666666666742458e+00,-1.166666666666651508e+01
-3.422083333333333712e+02,2.135000000000000000e+02,-6.541666666666628771e+00,-4.375000000000113687e+00,-1.650000000000000000e+01
-4.907083333333333712e+02,2.389166666666666288e+02,4.641666666666674246e+01,-5.458333333333484916e+00,-5.416666666666515084e+00
-5.088750000000000000e+02,1.802916666666666288e+02,6.591666666666668561e+01,-4.083333333333484916e+00,-6.166666666666628771e+00
-6.512500000000000000e+02,1.629999999999999432e+02,1.280833333333333712e+02,-6.500000000000000000e+00,-6.708333333333257542e+00
-5.887500000000000000e+02,9.054166666666668561e+01,3.433333333333348492e+01,4.883333333333325754e+01,-1.250000000000000000e+01
-6.528750000000000000e+02,-1.169583333333333712e+02,1.067083333333333712e+02,2.966666666666657193e+01,-1.566666666666662877e+01
-6.528750000000000000e+02,-1.917083333333332575e+02,9.633333333333342807e+01,-3.645833333333348492e+01,-1.483333333333325754e+01
