6.000000000000000000e+02,5.952000000000000455e+02,5.898999999999999773e+02,5.902000000000000455e+02,5.988999999999999773e+02,5.857999999999999545e+02
6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,5.537000000000000455e+02
6.000000000000000000e+02,4.801999999999999886e+02,4.203000000000000114e+02,5.415000000000000000e+02,4.801999999999999886e+02,4.343000000000000114e+02
5.401000000000000227e+02,5.401000000000000227e+02,4.203000000000000114e+02,5.401000000000000227e+02,4.203000000000000114e+02,4.331999999999999886e+02
5.401000000000000227e+02,4.203000000000000114e+02,4.203000000000000114e+02,4.801999999999999886e+02,3.603999999999999773e+02,4.318000000000000114e+02
