0.000000000000000000e+00,1.024499877989255836e+01,3.029999999999999716e+01,2.536454217998030458e+01,3.300000000000000266e+00,2.840352090850710098e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.389000000000000057e+02
0.000000000000000000e+00,2.396000000000000227e+02,2.744962841278547785e+02,1.755000000000000000e+02,2.396000000000000227e+02,2.540197039601455629e+02
1.797000000000000171e+02,1.796999999999999886e+02,2.744962841278547785e+02,1.797000000000000171e+02,2.744962841278547785e+02,2.551724123019571095e+02
1.796999999999999886e+02,2.744962841278547785e+02,2.744962841278547785e+02,2.396000000000000227e+02,2.934488711854247640e+02,2.581266355880384822e+02
