5.559505373682086571e+01,5.625477757488691566e+01,3.174413331625231294e+01,3.216146762820378768e+01,2.010994778710277942e+01,2.658740303226323221e+01,2.023981225209364254e+01,3.158559798389132922e+01,1.805796223276591306e+01,1.563617600310254829e+01
5.813054274647709008e+01,3.585651963032664469e+01,2.430246901037012108e+01,2.457966639317954716e+01,2.050463362267172940e+01,2.448182999695896811e+01,2.845979620447061365e+01,1.432619977523697585e+01,2.006090725764914140e+01,1.624930767755968120e+01
1.740874492891431942e+02,1.987572388618839909e+02,2.811551351122721485e+02,2.160674894564196222e+02,3.157876501701736629e+02,2.450764982612571998e+02,2.519716055431643156e+02,2.524778010043655172e+02,2.748611285722300863e+02,1.978595714136669983e+02
1.499553600242418838e+02,2.227326648697940925e+02,3.761575334882979291e+02,6.151422599691879434e+00,2.627469505056148478e+02,2.713913963264126892e+02,3.636764496087146767e+02,3.950949253027681962e+00,4.011234224026315687e+00,6.261788881781307659e+00
1.578007921399636189e+02,2.923525440286093726e+02,3.792165080794874825e+02,2.601236052341271261e+02,7.621679604916490547e+00,2.731721801355328694e+02,2.746088308849516579e+02,3.694450026729282968e+02,4.691481642295959986e+00,7.433034373659253013e+00
1.512255269456846634e+02,3.043101871446304472e+02,3.857641896288456564e+02,4.033727928356100279e+02,3.577616664764407233e+02,3.663829144488045131e+02,3.683141186541726597e+02,4.574527297983913172e+02,3.744309816241171802e+02,3.786248935292026090e+02
2.017291253141201821e+02,3.627307679257440327e+02,4.099464477221384300e+02,4.258749229527373927e+02,4.390251017880412405e+02,4.189014800642270302e+02,3.713572942598543136e+02,4.272022471851008731e+02,2.834285800691242798e+02,4.634684886807300472e+02
1.911559834271477882e+02,3.626328170477680146e+02,2.507005384916434707e+02,4.015426378356350483e+02,4.405246871629329917e+02,4.219352556968900672e+02,4.555022392919710228e+02,3.730896541047472965e+02,4.601393375924296834e+02,3.780948161506581755e+02
2.259863712704816976e+02,3.633598904667381930e+02,4.219927606014112484e+02,3.981598799477415582e+02,4.095041025435520510e+02,4.505166034676191771e+02,4.553875382572518333e+02,4.591780591448158475e+02,4.683112319814676425e+02,4.360275220671282455e+02
2.475928310755382142e+02,2.251328718779201381e+02,4.194794869835710642e+02,3.452343551849959908e+02,4.410861593838555450e+02,3.654899314618666608e+02,4.245871524198536235e+02,4.597874400198422222e+02,4.631496086579367670e+02,4.654449054399456713e+02
