9.657000000000000455e+02,9.637999999999999545e+02,9.850000000000000000e+02,9.722999999999999545e+02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
9.928999999999999773e+02,9.148999999999999773e+02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
8.878999999999999773e+02,7.027000000000000455e+02,6.537999999999999545e+02,6.592000000000000455e+02,6.942999999999999545e+02,6.922999999999999545e+02,6.898999999999999773e+02,6.467000000000000455e+02,6.578999999999999773e+02,6.916000000000000227e+02
9.597000000000000455e+02,9.570000000000000000e+02,9.302000000000000455e+02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
9.467999999999999545e+02,9.463999999999999773e+02,8.880000000000000000e+02,1.000000000000000000e+03,8.976000000000000227e+02,9.493999999999999773e+02,9.470000000000000000e+02,9.463999999999999773e+02,9.457000000000000455e+02,1.000000000000000000e+03
7.658999999999999773e+02,8.217000000000000455e+02,8.372000000000000455e+02,7.157999999999999545e+02,7.820000000000000000e+02,7.773999999999999773e+02,8.416000000000000227e+02,9.410000000000000000e+02,9.442999999999999545e+02,8.925000000000000000e+02
7.627000000000000455e+02,8.223999999999999773e+02,7.667999999999999545e+02,8.227000000000000455e+02,9.402000000000000455e+02,8.357000000000000455e+02,8.931000000000000227e+02,1.000000000000000000e+03,8.311000000000000227e+02,8.847999999999999545e+02
