1.496696361991970647e+01,1.142147100858729125e+01,2.254417884953896234e+01,3.646148653031031017e+01,3.069934852728963293e+01
1.104355015382281913e+01,2.190981515211846542e+01,9.436630754670863652e+00,2.084322431870846515e+01,2.159259132202524967e+01
1.853887806745596833e+01,1.423516771941939574e+01,2.535271188650239793e+01,1.607606917128686419e+01,3.324289397751044106e+01
1.099136024339116879e+01,1.204533104567906854e+01,2.557655176133014407e+01,2.640624926035502185e+01,3.663659372812926307e+01
1.661204382368406840e+01,1.833821147222378301e+01,2.452366204301470276e+01,3.119631388481658263e+01,4.045108156774055885e+01
1.059292216529508934e+01,1.576356558650358153e+01,2.372846391994222515e+01,3.793006722904667072e+01,3.942854296065225128e+01
1.421970463828275122e+01,2.035214976359991468e+01,2.393929823532845802e+01,2.226768959726176789e+01,3.375262952719387499e+01
2.039828424157287046e+01,2.369578021505094867e+01,2.574179480922028063e+01,3.068941185490526635e+01,4.205995720397251603e+01
2.097999046710937066e+01,2.465278888888638420e+01,2.504875246394518484e+01,3.357916020391218836e+01,4.642585486558109409e+01
8.924684868386110637e+00,2.142521878534732949e+01,2.518412198191550999e+01,2.794709287206810799e+01,3.690596157804318977e+01
1.568725597419765450e+01,2.657367118032433240e+01,2.236604569431082723e+01,2.584956479324168654e+01,3.936191052273758828e+01
