1.221024160285127280e+01,1.378549962823255903e+01,1.446965445337240794e+02,1.464129775668810112e+02,1.888553944159393154e+02
1.741723284566179331e+01,9.610411021387170294e+00,1.413966406955978528e+02,1.692076830406940928e+02,1.879401234436116965e+02
2.152208168370336949e+01,1.559519156663360917e+01,1.585055204085965030e+01,1.702853193907213836e+02,1.696420938328692216e+02
1.120386094165756816e+02,2.756737201838434359e+01,1.052008079816880581e+02,1.341230778054246819e+01,1.109331330126396438e+02
1.060695997918347899e+02,3.253859247109499364e+01,1.085440002948113118e+02,1.448195083543650412e+02,1.820482353663445849e+02
8.903796942877796994e+01,1.991080108885627098e+01,1.558492861709671118e+01,1.094641950593891693e+02,1.697162337550536222e+02
9.004887561763334247e+01,4.100060975156345222e+01,1.429020643657746348e+01,1.646366909288448994e+02,1.708817134745552835e+02
3.899999999999999911e+00,7.135937219454777392e+01,8.115472875932738361e+01,1.627026736104849647e+02,1.761046563836402186e+02
8.698511366894912555e+01,4.341209508881136259e+01,4.956016545573672971e+01,1.411970254644197382e+02,1.115991039390549844e+02
0.000000000000000000e+00,1.168503744110390130e+02,4.496709908366337771e+01,1.444339295318104917e+02,1.101764040073916959e+02
0.000000000000000000e+00,1.456147313976165094e+02,4.589433516241410871e+01,1.022872914882391342e+02,9.262828941527528670e+00
