5.344155686354954859e+00,8.052328855678958064e+00,9.718538984847464590e+00,7.759510293826537008e+00,8.236504112789599930e+00,1.017889974407843212e+01,1.381629472760334565e+01,7.200694410957876990e+00,1.892115218479044003e+01
9.508417323613851835e+00,7.914543574963752270e+00,8.953211714239756702e+00,1.163786922078092445e+01,1.002197585309403927e+01,1.032666451474046809e+01,6.830080526611673974e+00,2.188058500132023454e+01,5.817215828899594321e+00
9.220086767487604362e+00,1.442081828468828775e+01,3.048753843786014883e+01,5.831809324729333888e+00,8.307225770376053475e+00,8.096912991998863163e+00,2.274664810472083687e+01,4.077020971248492032e+01,3.916643971565452631e+01
1.053612832116238174e+01,8.037412518964046626e+00,2.247309502494037758e+01,5.344155686354954859e+00,2.851245341951477741e+01,8.718371407550838725e+00,4.125784773833942864e+01,3.383193757383694589e+01,3.568823335498690597e+01
9.521029356114810938e+00,2.284053414436711194e+01,2.092271492899523366e+01,2.451611714770509920e+01,2.118135972972462255e+01,2.202180737360128404e+01,2.283177610261627777e+01,3.471383009695126987e+01,3.601721810467876850e+01
7.310266752998824558e+00,1.679553512097783496e+01,2.486785073141625801e+01,1.423938200906205154e+01,3.273973121453503410e+01,3.318267620310333399e+01,6.493073232299170883e+00,4.011932202816991833e+01,4.120012135904456585e+01
6.693280212272604501e+00,1.853213425377660073e+01,1.067201949023707499e+02,2.182292372712694117e+01,3.158813068226734799e+01,3.426660181576224318e+01,2.928634494094474761e+01,3.875564475015220012e+01,4.463642010735179610e+01
1.078007421124734222e+01,2.068719410649979551e+01,3.066855066676611230e+01,8.820997676000148502e+00,3.721612553719153738e+01,3.652519678249523594e+01,1.916481150442132630e+01,3.912492811494993816e+01,4.452201702528761018e+01
7.060453243241541443e+00,1.982927129271270061e+01,1.382172203453679593e+01,7.720751258783046467e+00,3.604011653699249962e+01,3.079675307560847131e+01,3.960252517201396927e+01,4.407448241329669969e+01,3.964542848803629482e+01
5.670978751503129800e+00,1.099499886311954100e+01,1.827046797430213942e+01,1.898973406870143776e+01,3.877692612882047740e+01,3.592283396392885209e+01,3.580628436461957165e+01,4.289300642295897603e+01,3.923786436594122762e+01
