0.000000000000000000e+00,2.199999999999931788e+00,-9.900000000000090949e+00,-2.600000000000022737e+00,-4.100000000000022737e+00,8.999999999999772626e-01,-5.600000000000022737e+00,5.000000000000000000e-01,-1.900000000000090949e+00,-1.090000000000009095e+01,-4.800000000000068212e+00
0.000000000000000000e+00,1.399999999999977263e+00,1.500000000000000000e+00,2.500000000000000000e+00,3.699999999999931788e+00,-5.100000000000022737e+00,5.399999999999977263e+00,-4.000000000000909495e-01,7.299999999999954525e+00,-8.000000000000682121e-01,6.399999999999977263e+00
0.000000000000000000e+00,-2.909999999999999432e+01,-6.850000000000000000e+01,-2.228000000000000114e+02,-5.267999999999999545e+02,-7.487000000000000455e+02,-7.062999999999999545e+02,-7.190000000000000000e+02,-7.512999999999999545e+02,-7.558999999999999773e+02,-7.495000000000000000e+02
0.000000000000000000e+00,2.180000000000001137e+01,1.320000000000001705e+01,-1.779999999999998295e+01,-3.029999999999998295e+01,-1.811999999999999886e+02,-2.031999999999999886e+02,-3.411999999999999886e+02,-5.574000000000000909e+02,-7.187999999999999545e+02,-6.602999999999999545e+02
0.000000000000000000e+00,1.229999999999998295e+01,3.779999999999998295e+01,2.600000000000000000e+01,1.629999999999998295e+01,2.939999999999997726e+01,-3.000000000000000000e+01,-1.083000000000000114e+02,-7.840000000000003411e+01,-3.111999999999999886e+02,-4.198000000000000114e+02
0.000000000000000000e+00,5.699999999999997158e+01,7.269999999999998863e+01,8.709999999999996589e+01,1.097999999999999829e+02,9.909999999999996589e+01,9.749999999999997158e+01,7.199999999999988631e+00,1.909999999999996589e+01,-2.303000000000000682e+02,-1.680000000000001137e+01
0.000000000000000000e+00,1.525000000000000000e+02,1.538000000000000114e+02,2.039000000000000057e+02,1.799000000000000057e+02,1.913000000000000114e+02,1.835000000000000000e+02,1.645000000000000000e+02,1.670999999999999943e+02,-8.199999999999988631e+00,-1.150000000000000000e+01
0.000000000000000000e+00,3.125999999999999659e+02,3.275999999999999659e+02,3.816999999999999318e+02,3.794999999999999432e+02,3.592999999999999545e+02,3.503999999999999773e+02,3.489999999999999432e+02,2.960999999999999659e+02,3.673999999999999773e+02,2.551999999999999318e+02
0.000000000000000000e+00,3.229000000000000341e+02,3.461000000000000227e+02,3.953000000000000682e+02,4.084000000000000341e+02,4.118000000000000682e+02,4.268000000000000682e+02,4.102000000000000455e+02,3.220000000000000568e+02,2.689000000000000341e+02,3.406000000000000227e+02
0.000000000000000000e+00,3.200000000000005684e+01,2.154000000000000341e+02,2.941000000000000227e+02,2.757000000000000455e+02,3.018000000000000682e+02,2.638000000000000682e+02,2.619000000000000341e+02,2.520000000000000568e+02,2.393000000000000682e+02,1.588000000000000682e+02
