1.523450031999736964e+01,1.929663183045165553e+01,1.397712416772491828e+01
6.806386706616073923e+01,6.867896330027120655e+01,0.000000000000000000e+00
0.000000000000000000e+00,1.628999999999999773e+02,0.000000000000000000e+00
2.288842720677853606e+02,2.279442036990631664e+02,0.000000000000000000e+00
2.855985994363417717e+02,2.658379205455835859e+02,1.608000000000000114e+02
1.764000000000000057e+02,2.698114897479349565e+02,2.273575378121429083e+02
2.396000000000000227e+02,2.672593496961331994e+02,2.358179170461820604e+02
2.358051950233497394e+02,2.710480400224284949e+02,2.396000000000000227e+02
2.733339532513295467e+02,2.924776230756808104e+02,2.378085154068289171e+02
