2.279999999999995453e+01,3.880000000000001137e+01,4.060000000000002274e+01
-1.780000000000000000e+02,-2.433999999999999773e+02,-2.801999999999999886e+02
-2.861000000000000227e+02,-2.251000000000000227e+02,-2.801999999999999886e+02
-1.718000000000000114e+02,-1.655999999999999659e+02,-2.801999999999999886e+02
-9.000000000000341061e-01,-1.053999999999999773e+02,-2.265999999999999659e+02
-2.273000000000000682e+02,-1.027999999999999545e+02,-1.666999999999999886e+02
-1.663000000000000114e+02,-1.045999999999999659e+02,-1.623000000000000114e+02
-1.682000000000000455e+02,-1.020000000000000000e+02,-1.603999999999999773e+02
1.313999999999999773e+02,7.880000000000001137e+01,-1.613000000000000114e+02
