3.037449588059034511e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.629049462324810804e+01,9.004226785238141417e+01,1.739999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.872298730981859549e+01,3.225895224584952103e+01,1.794129315294747684e+01,1.311068266719929376e+01,2.337199178504048547e+01,1.283783470839222218e+01,1.501865506628339908e+01,2.684567004192668804e+01,2.956095397648729417e+01,4.997089152696797498e+01,6.153446188925357063e+01
1.892115218479044003e+01,1.914392854144623968e+01,1.870935594829495940e+01,1.201707119060214346e+01,8.319254774317229817e+00,1.750000000000000000e+01,3.565333084018939758e+01,4.679487151387425570e+01,1.061537093087189305e+02,1.157006482263604141e+02,9.479345969000181071e+01
2.657893903074387154e+01,2.179105320997587825e+01,3.351477286212752915e+01,2.925816125459698469e+01,4.384791899280968153e+01,1.282935695972327323e+02,8.344585070571213237e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.436390773254569808e+01,2.039607805437113797e+01,2.800999821492318631e+01,3.885678833871888571e+01,3.482657031635472578e+01,8.562826636105626221e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.787999999999999829e+02
3.776241517699840955e+01,2.233741256278354115e+01,4.624716207509386123e+01,2.794440910092750485e+01,1.000767705314275133e+02,4.379999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.807650263120390832e+01,1.021028892833106916e+01,3.712694439352637943e+01,9.700432980027231622e+01,1.005148745211374148e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.370178263338013096e+02,1.782000000000000171e+02
2.159166505853589868e+01,2.489598361181979769e+01,3.976128770550571545e+01,9.940643842327315838e+01,2.269801753457777238e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.787999999999999829e+02,1.797000000000000171e+02
2.616944783521425322e+01,2.736146925879529590e+01,2.758187810864227529e+01,1.071100368779695629e+02,8.462529172770986463e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.584000000000000057e+02,1.736999999999999886e+02,1.758000000000000114e+02,2.960726262253908772e+02
