3.269571837412354398e+01,6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.374973684064730861e+01,1.073739260714629893e+02,4.379999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.302715787933890823e+01,3.040082235729816773e+01,1.779578601804371019e+01,1.301114906532086479e+01,1.778454385133338178e+01,1.740574617762766252e+01,1.412126056696072851e+01,2.276949713981404599e+01,1.817140610959977209e+01,2.084130514147326707e+01,3.079756483879853945e+01
2.625357118565015213e+01,1.769745744450315073e+01,2.018811531569997797e+01,1.053755189785559310e+01,1.651544731455978265e+01,1.378259772321604082e+01,2.725142198124714454e+01,3.938641897913543488e+01,2.868466489258677043e+01,1.356742053597513973e+02,8.707290049148471667e+01
2.366938951472977948e+01,1.577624796965362108e+01,1.984540249024947300e+01,2.806866580370360253e+01,3.906673777012869664e+01,1.194547613115525735e+02,8.829586626790633375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.587155981651375924e+01,1.883188785013334865e+01,2.723894271075880269e+01,4.627267011962892695e+01,8.098049147788620417e+01,5.160000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.273835670891256200e+01,2.933956373227114156e+01,3.983478379507035783e+01,7.264461439088240979e+01,1.131112726477781223e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.365546018107611559e+01,1.800111107681967226e+01,2.116624671499413424e+01,2.954132698441286919e+01,1.342284992093705966e+02,0.000000000000000000e+00,1.797000000000000171e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.791000000000000227e+02
2.033346994489627235e+01,2.203724120664834984e+01,2.172579112483593633e+01,7.984960864024318994e+01,1.197722839391484513e+02,8.520469470633646836e+01,0.000000000000000000e+00,1.797000000000000171e+02,0.000000000000000000e+00,1.785000000000000000e+02,2.386001047778478892e+02
2.593858130276210616e+01,1.948435269645876744e+01,5.741506770874697452e+01,1.161922544750724740e+02,1.733457816042836441e+02,0.000000000000000000e+00,1.797000000000000171e+02,0.000000000000000000e+00,2.372067452666555027e+02,1.787999999999999829e+02,0.000000000000000000e+00
