3.007407521437691855e+01,3.032754523531371760e+01,1.404310863021432283e+02,2.364224185647376260e+02,1.745999999999999659e+02
2.396747796494241101e+01,4.942964697426030085e+01,1.123361473435866031e+02,2.918599150277406693e+02,2.728205270869477772e+02
2.639242315514056969e+01,6.194707418433900159e+01,1.680578769352987081e+02,1.759090674183681813e+02,1.781999999999999886e+02
3.376403411916295028e+01,3.293630216038224034e+01,1.111451753338848221e+02,2.390743817308747055e+02,1.797000000000000171e+02
3.441453181433680442e+01,4.065083024982392601e+01,1.693757952010853103e+02,2.678428830489994539e+02,2.737094079493797949e+02
6.348551015783050389e+01,3.088187170493394973e+01,1.532881273941331699e+02,1.887718199308360738e+02,2.302027150143976826e+02
6.032611374852519504e+01,4.694134638035001927e+01,1.630780181385584626e+02,1.738608926699733956e+02,2.700214806270049621e+02
5.748251908189132564e+01,5.569820463892889251e+01,8.533791654358570611e+01,1.785000000000000000e+02,2.702437603349982851e+02
5.622632835247203076e+01,4.300104649889349417e+01,9.596561884341703319e+01,8.179663807272277154e+01,2.536852380411599768e+02
5.255130826154568524e+01,4.262206001591194848e+01,7.297266611547094328e+01,2.162753800135373581e+02,2.901776869437069308e+02
5.768674024418436375e+01,6.633731981320920568e+01,1.320081815646288135e+02,2.367967271733289465e+02,2.285537135992325091e+02
