3.816999999999999886e+02,2.912000000000000455e+02,5.518999999999999773e+02,5.657999999999999545e+02,6.180999999999999091e+02
3.991000000000000227e+02,2.928000000000000114e+02,5.526000000000000227e+02,5.412000000000000455e+02,5.585000000000000000e+02
4.311000000000000227e+02,3.367999999999999545e+02,5.502000000000000455e+02,6.101000000000000227e+02,6.143999999999999773e+02
3.997999999999999545e+02,2.871999999999999886e+02,4.221000000000000227e+02,5.550000000000000000e+02,6.058999999999999773e+02
4.020000000000000000e+02,2.950000000000000000e+02,4.046000000000000227e+02,4.872000000000000455e+02,5.270000000000000000e+02
4.572000000000000455e+02,3.273999999999999773e+02,5.051000000000000227e+02,5.857999999999999545e+02,5.946000000000000227e+02
4.472000000000000455e+02,3.298999999999999773e+02,4.335000000000000000e+02,6.117000000000000455e+02,5.717000000000000455e+02
4.121000000000000227e+02,3.340000000000000000e+02,3.942999999999999545e+02,6.448999999999999773e+02,5.649000000000000909e+02
5.382999999999999545e+02,3.641000000000000227e+02,3.450000000000000000e+02,6.118999999999999773e+02,5.563999999999999773e+02
4.523000000000000114e+02,3.973999999999999773e+02,3.288000000000000114e+02,4.840000000000000000e+02,5.487999999999999545e+02
5.238999999999999773e+02,4.312999999999999545e+02,4.365000000000000000e+02,5.952999999999999545e+02,5.947000000000000455e+02
