5.867999999999999545e+02,6.000000000000000000e+02,5.685000000000000000e+02,5.467999999999999545e+02,5.942000000000000455e+02,5.372999999999999545e+02
6.000000000000000000e+02,6.000000000000000000e+02,5.410000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02,6.000000000000000000e+02
4.203000000000000114e+02,5.401000000000000227e+02,5.401000000000000227e+02,5.422000000000000455e+02,5.401000000000000227e+02,6.000000000000000000e+02
3.603999999999999773e+02,3.005000000000000000e+02,5.401000000000000227e+02,4.206000000000000227e+02,4.801999999999999886e+02,3.656999999999999886e+02
4.803000000000000114e+02,4.801999999999999886e+02,4.203999999999999773e+02,3.005000000000000000e+02,3.603999999999999773e+02,5.407999999999999545e+02
