2.358000000000000114e+02,1.648000000000000114e+02,1.295999999999999943e+02
7.337000000000000455e+02,5.443999999999999773e+02,2.921000000000000227e+02
8.052999999999999545e+02,9.500000000000000000e+02,8.822999999999999545e+02
7.213999999999999773e+02,7.603999999999999773e+02,9.757999999999999545e+02
8.121000000000000227e+02,5.722000000000000455e+02,6.882000000000000455e+02
5.432999999999999545e+02,8.532000000000000455e+02,6.865000000000000000e+02
8.072999999999999545e+02,7.603999999999999773e+02,7.817999999999999545e+02
6.272999999999999545e+02,4.755000000000000000e+02,4.890000000000000000e+02
5.382000000000000455e+02,7.611000000000000227e+02,6.818999999999999773e+02
