4.092500000000000000e+02,5.222500000000000000e+02,5.231250000000000000e+02,4.969583333333333712e+02,5.007083333333333712e+02,4.825833333333333144e+02,4.442500000000000000e+02,5.254583333333332575e+02,5.450833333333332575e+02,5.300416666666667425e+02
4.632500000000000568e+02,3.836666666666666856e+02,3.444166666666666856e+02,2.931250000000000000e+02,2.715000000000000000e+02,3.145416666666666856e+02,2.376666666666666572e+02,2.937500000000000000e+02,2.759166666666666856e+02,2.980833333333333712e+02
4.356250000000000000e+02,3.405833333333333712e+02,3.821666666666666856e+02,3.225416666666666288e+02,3.122500000000000000e+02,3.668333333333333712e+02,3.560416666666666856e+02,3.512083333333333144e+02,3.312083333333333144e+02,3.042916666666666288e+02
3.447916666666666856e+02,3.282500000000000000e+02,3.017916666666666288e+02,3.159583333333333712e+02,3.467083333333333712e+02,2.948750000000000000e+02,3.243750000000000000e+02,3.476666666666666856e+02,3.434583333333333712e+02,2.932916666666666856e+02
4.157500000000000000e+02,3.992916666666666856e+02,3.375833333333333144e+02,3.445416666666666288e+02,3.455000000000000000e+02,3.089583333333333712e+02,3.199166666666666856e+02,4.083750000000000000e+02,4.110833333333333712e+02,4.617500000000000000e+02
3.970000000000000000e+02,3.435416666666666288e+02,3.283750000000000000e+02,3.498750000000000000e+02,4.712083333333333712e+02,4.712916666666666288e+02,5.007083333333333712e+02,4.784166666666666856e+02,4.718333333333333712e+02,4.422500000000000000e+02
4.209166666666666856e+02,3.472916666666666288e+02,3.494583333333333712e+02,4.603750000000000000e+02,4.934583333333333712e+02,5.342500000000000000e+02,4.363750000000000000e+02,4.878750000000000000e+02,5.052500000000000000e+02,5.028333333333333712e+02
3.363750000000000000e+02,3.411666666666666288e+02,4.901250000000000000e+02,5.708333333333333712e+02,7.080000000000000000e+02,7.195000000000000000e+02,7.496666666666666288e+02,7.033750000000000000e+02,7.251666666666667425e+02,6.792500000000000000e+02
3.927916666666666856e+02,4.158750000000000568e+02,6.269583333333332575e+02,7.090833333333332575e+02,8.755833333333333712e+02,7.780833333333332575e+02,8.139166666666667425e+02,8.149166666666667425e+02,8.142083333333332575e+02,7.623333333333333712e+02
3.756666666666666288e+02,4.205000000000000000e+02,7.332500000000000000e+02,8.494166666666667425e+02,7.722500000000000000e+02,7.631250000000000000e+02,9.516666666666667425e+02,8.615833333333332575e+02,9.023333333333333712e+02,8.803333333333332575e+02
4.528333333333333712e+02,5.495000000000000000e+02,9.637916666666667425e+02,1.000000000000000000e+03,9.815000000000000000e+02,9.987500000000000000e+02,9.642500000000000000e+02,1.000000000000000000e+03,1.000000000000000000e+03,9.690833333333332575e+02
