-4.340000000000003411e+00,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-1.000017349999999965e+03
2.159999999999996589e+00,-1.079399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-2.569399999999999977e+02,-1.000017349999999965e+03
-1.840000000000003411e+00,2.856000000000000227e+01,2.996000000000000796e+01,2.515999999999999659e+01,3.685999999999999943e+01,3.615999999999999659e+01,3.415999999999999659e+01,2.746000000000000796e+01,4.460000000000007958e+00,1.336000000000001364e+01,-3.318120999999999867e+02
-1.740000000000009095e+00,2.956000000000000227e+01,6.356000000000000227e+01,7.176000000000000512e+01,7.376000000000000512e+01,7.946000000000000796e+01,9.296000000000000796e+01,9.215999999999999659e+01,9.265999999999999659e+01,9.485999999999999943e+01,-6.221906000000000176e+02
-1.003999999999999204e+01,4.265999999999999659e+01,6.246000000000000796e+01,7.585999999999999943e+01,8.276000000000000512e+01,9.126000000000000512e+01,9.335999999999999943e+01,1.014600000000000080e+02,1.032600000000000051e+02,1.002600000000000051e+02,-6.355468499999999494e+02
-6.240000000000009095e+00,5.546000000000000796e+01,6.526000000000000512e+01,8.576000000000000512e+01,8.656000000000000227e+01,9.376000000000000512e+01,9.746000000000000796e+01,1.065600000000000023e+02,1.089600000000000080e+02,6.765999999999999659e+01,-6.277313500000000204e+02
2.276000000000000512e+01,3.676000000000000512e+01,6.556000000000000227e+01,8.096000000000000796e+01,8.965999999999999659e+01,8.956000000000000227e+01,1.013599999999999994e+02,1.073599999999999994e+02,1.046599999999999966e+02,6.565999999999999659e+01,-6.288066000000000031e+02
-4.439999999999997726e+00,5.256000000000000227e+01,6.415999999999999659e+01,7.965999999999999659e+01,9.285999999999999943e+01,9.985999999999999943e+01,9.465999999999999659e+01,1.023599999999999994e+02,1.062600000000000051e+02,7.426000000000000512e+01,-6.267093499999999722e+02
-4.639999999999986358e+00,5.526000000000000512e+01,5.715999999999999659e+01,8.185999999999999943e+01,9.035999999999999943e+01,9.896000000000000796e+01,9.615999999999999659e+01,1.107600000000000051e+02,7.276000000000000512e+01,6.626000000000000512e+01,-6.094093499999999040e+02
8.360000000000013642e+00,3.976000000000000512e+01,7.135999999999999943e+01,8.135999999999999943e+01,8.606000000000000227e+01,9.626000000000000512e+01,1.013599999999999994e+02,5.856000000000000227e+01,6.865999999999999659e+01,6.835999999999999943e+01,-5.892126058897242729e+02
