5.010833333333333712e+02,5.507500000000000000e+02,4.977916666666666856e+02,5.270416666666667425e+02,5.155000000000000000e+02,4.882916666666666856e+02,5.102500000000000000e+02,5.165000000000000000e+02,4.941250000000000568e+02,5.140000000000000000e+02
4.601666666666666856e+02,4.071250000000000000e+02,3.797500000000000000e+02,3.846666666666666856e+02,3.381250000000000000e+02,3.521250000000000000e+02,3.512500000000000000e+02,3.181666666666666856e+02,3.880000000000000000e+02,3.742916666666666856e+02
4.548750000000000000e+02,4.282083333333333712e+02,4.025833333333333712e+02,4.130416666666666856e+02,3.694583333333333712e+02,3.871250000000000000e+02,3.746666666666666856e+02,3.757083333333333712e+02,3.806250000000000000e+02,3.700416666666666856e+02
4.570833333333333712e+02,3.506250000000000000e+02,3.247916666666666856e+02,3.367916666666666288e+02,4.440000000000000000e+02,4.131666666666666856e+02,3.627083333333333712e+02,3.628750000000000000e+02,3.695416666666666856e+02,4.235416666666666856e+02
4.942083333333333144e+02,4.176666666666666856e+02,3.614166666666666856e+02,4.057500000000000000e+02,4.115833333333333712e+02,3.857083333333333712e+02,3.947500000000000000e+02,4.137083333333333144e+02,4.677500000000000000e+02,4.639583333333333144e+02
4.094166666666666856e+02,3.700416666666666856e+02,4.272500000000000000e+02,4.275000000000000000e+02,5.007500000000000000e+02,4.674583333333333712e+02,4.860416666666666288e+02,4.924583333333333712e+02,5.427083333333333712e+02,5.475416666666667425e+02
4.210416666666666856e+02,3.806666666666666856e+02,4.692916666666666856e+02,4.869583333333333712e+02,5.809583333333332575e+02,5.575416666666667425e+02,6.369166666666667425e+02,5.423750000000000000e+02,5.534166666666667425e+02,5.691250000000000000e+02
4.220000000000000000e+02,4.122916666666666288e+02,5.149583333333333712e+02,6.752916666666666288e+02,6.833333333333333712e+02,8.337500000000000000e+02,6.945000000000000000e+02,7.352500000000000000e+02,7.848750000000000000e+02,7.167500000000000000e+02
4.499583333333333712e+02,3.943750000000000000e+02,6.538333333333333712e+02,7.323333333333333712e+02,8.845416666666667425e+02,7.772916666666667425e+02,8.705416666666666288e+02,7.836250000000000000e+02,9.017500000000000000e+02,8.772500000000000000e+02
4.434583333333333712e+02,5.133333333333333712e+02,8.167916666666667425e+02,8.237500000000000000e+02,9.426666666666667425e+02,9.415000000000000000e+02,8.551666666666667425e+02,8.449166666666667425e+02,8.921666666666667425e+02,9.091666666666667425e+02
4.835833333333333712e+02,4.972916666666666856e+02,9.293333333333333712e+02,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,9.775833333333333712e+02,9.921666666666667425e+02,9.955000000000000000e+02
